	Autocorrelation	Lag	Model	Name
4	0.9022923043753832	4	Model 0	2_2276
5	0.8970061271749477	5	Model 0	2_2276
6	0.9051752021237034	6	Model 0	2_2276
7	0.9079944276727485	7	Model 0	2_2276
8	0.8987563350634344	8	Model 0	2_2276
9	0.8956494498824246	9	Model 0	2_2276
0	0.9999999999999998	0	Model 0	2_2288
1	0.9075945802803913	1	Model 0	2_2288
2	0.8791137691789067	2	Model 0	2_2288
3	0.8734529411493995	3	Model 0	2_2288
4	0.8734334720191813	4	Model 0	2_2288
5	0.8596405059076067	5	Model 0	2_2288
6	0.855479459428981	6	Model 0	2_2288
7	0.8585316586316675	7	Model 0	2_2288
8	0.8643289281215625	8	Model 0	2_2288
9	0.84784908542225	9	Model 0	2_2288
0	1.0	0	Model 0	2_2290
1	0.8895992709230809	1	Model 0	2_2290
2	0.8363484044466566	2	Model 0	2_2290
3	0.8400704930000616	3	Model 0	2_2290
4	0.8426271270027641	4	Model 0	2_2290
5	0.8270900482026213	5	Model 0	2_2290
6	0.8274759080295562	6	Model 0	2_2290
7	0.8379546969545427	7	Model 0	2_2290
8	0.8415624302770164	8	Model 0	2_2290
9	0.8298363180840664	9	Model 0	2_2290
0	1.0	0	Model 0	2_2291
1	0.9589668496632183	1	Model 0	2_2291
2	0.92814554472672	2	Model 0	2_2291
3	0.9138058233083111	3	Model 0	2_2291
4	0.9009374885219641	4	Model 0	2_2291
5	0.8853991578247463	5	Model 0	2_2291
6	0.8713446650922373	6	Model 0	2_2291
7	0.8563451077576816	7	Model 0	2_2291
8	0.8352126920641381	8	Model 0	2_2291
9	0.8168569046325179	9	Model 0	2_2291
0	1.0	0	Model 0	2_2292
1	0.8454586140115513	1	Model 0	2_2292
2	0.7724417349707703	2	Model 0	2_2292
3	0.7474325068494262	3	Model 0	2_2292
4	0.7634125093373672	4	Model 0	2_2292
5	0.7411439013264304	5	Model 0	2_2292
6	0.7308477153837656	6	Model 0	2_2292
7	0.719127631485186	7	Model 0	2_2292
8	0.7082210510752982	8	Model 0	2_2292
9	0.6972835534536949	9	Model 0	2_2292
0	0.9999999999999998	0	Model 0	2_2307
1	0.927366005034533	1	Model 0	2_2307
2	0.8834827497394802	2	Model 0	2_2307
3	0.864831765768862	3	Model 0	2_2307
4	0.8573893552543348	4	Model 0	2_2307
5	0.8383784920477512	5	Model 0	2_2307
6	0.8340362260694305	6	Model 0	2_2307
7	0.8147470262562583	7	Model 0	2_2307
8	0.8018517205458282	8	Model 0	2_2307
9	0.7876282306744945	9	Model 0	2_2307
0	0.9999999999999998	0	Model 0	2_2310
1	0.8699269370688965	1	Model 0	2_2310
2	0.8454039282751244	2	Model 0	2_2310
3	0.83592416991466	3	Model 0	2_2310
4	0.8349030802559767	4	Model 0	2_2310
5	0.8438039615135081	5	Model 0	2_2310
6	0.8375423532520859	6	Model 0	2_2310
7	0.8375958883472971	7	Model 0	2_2310
8	0.8412252831199343	8	Model 0	2_2310
9	0.8228494550329284	9	Model 0	2_2310
0	1.0	0	Model 0	2_2313
1	0.9098990894666297	1	Model 0	2_2313
2	0.8872743747921469	2	Model 0	2_2313
3	0.8666228814632501	3	Model 0	2_2313
4	0.8569652953888243	4	Model 0	2_2313
5	0.8395480452869554	5	Model 0	2_2313
6	0.8284108152376425	6	Model 0	2_2313
7	0.8234000783551153	7	Model 0	2_2313
8	0.8132843780023119	8	Model 0	2_2313
9	0.8237437391744015	9	Model 0	2_2313
0	1.0	0	Model 0	2_2319
1	0.933571078114483	1	Model 0	2_2319
2	0.9108613911018187	2	Model 0	2_2319
3	0.901002819813493	3	Model 0	2_2319
4	0.889910998005314	4	Model 0	2_2319
5	0.895978567571211	5	Model 0	2_2319
6	0.8817535198338448	6	Model 0	2_2319
7	0.8805715622194166	7	Model 0	2_2319
8	0.883899551037382	8	Model 0	2_2319
9	0.8813383874385734	9	Model 0	2_2319
0	1.0	0	Model 0	2_2320
1	0.883756260333475	1	Model 0	2_2320
2	0.8536188760234757	2	Model 0	2_2320
3	0.8443921329908823	3	Model 0	2_2320
4	0.843860365827799	4	Model 0	2_2320
5	0.8279859976203597	5	Model 0	2_2320
6	0.8259006526318647	6	Model 0	2_2320
7	0.8231129726519657	7	Model 0	2_2320
8	0.8014013455893703	8	Model 0	2_2320
9	0.8098765381387423	9	Model 0	2_2320
0	1.0	0	Model 0	2_2325
1	0.926290275915614	1	Model 0	2_2325
2	0.897274948655711	2	Model 0	2_2325
3	0.8716587576180468	3	Model 0	2_2325
4	0.8585655367208093	4	Model 0	2_2325
5	0.8501887574068914	5	Model 0	2_2325
6	0.848247976080286	6	Model 0	2_2325
7	0.8394570180433324	7	Model 0	2_2325
8	0.8313040143704018	8	Model 0	2_2325
9	0.8274314627781362	9	Model 0	2_2325
0	0.9999999999999999	0	Model 0	2_2331
1	0.827614690956178	1	Model 0	2_2331
2	0.797167983110305	2	Model 0	2_2331
3	0.7865731689826625	3	Model 0	2_2331
4	0.7785523348100782	4	Model 0	2_2331
5	0.7881370621573546	5	Model 0	2_2331
6	0.7590431868520359	6	Model 0	2_2331
7	0.7762297592115414	7	Model 0	2_2331
8	0.7516993010344197	8	Model 0	2_2331
9	0.7652971158428044	9	Model 0	2_2331
0	1.0	0	Model 0	2_2333
1	0.9435714266237614	1	Model 0	2_2333
2	0.9124061572767903	2	Model 0	2_2333
3	0.8985984668009899	3	Model 0	2_2333
4	0.8907587008827291	4	Model 0	2_2333
5	0.8869412341567932	5	Model 0	2_2333
6	0.8813546011747379	6	Model 0	2_2333
7	0.865828728852175	7	Model 0	2_2333
8	0.86328645652238	8	Model 0	2_2333
9	0.8465370573288719	9	Model 0	2_2333
0	1.0	0	Model 0	2_2337
1	0.9124054389643105	1	Model 0	2_2337
2	0.8808660242153893	2	Model 0	2_2337
3	0.8760829577900238	3	Model 0	2_2337
4	0.864400657072464	4	Model 0	2_2337
5	0.8641007975382476	5	Model 0	2_2337
6	0.8484696865742005	6	Model 0	2_2337
7	0.848249126704542	7	Model 0	2_2337
8	0.8407112204367899	8	Model 0	2_2337
9	0.8159153446441104	9	Model 0	2_2337
0	0.9999999999999997	0	Model 0	2_2341
1	0.9106619238239958	1	Model 0	2_2341
2	0.8716794514675321	2	Model 0	2_2341
3	0.8560892904431685	3	Model 0	2_2341
4	0.8403041094509848	4	Model 0	2_2341
5	0.8395353167917501	5	Model 0	2_2341
6	0.847978140619123	6	Model 0	2_2341
7	0.8357924356251317	7	Model 0	2_2341
8	0.8383962148841448	8	Model 0	2_2341
9	0.8463870031512478	9	Model 0	2_2341
0	1.0	0	Model 0	2_2344
1	0.95794030668571	1	Model 0	2_2344
2	0.9354761687220574	2	Model 0	2_2344
3	0.9170213178162199	3	Model 0	2_2344
4	0.9168795099800582	4	Model 0	2_2344
5	0.9144488597505891	5	Model 0	2_2344
6	0.9138887349215541	6	Model 0	2_2344
7	0.9077469672572769	7	Model 0	2_2344
8	0.9028447688430259	8	Model 0	2_2344
9	0.8943892365011606	9	Model 0	2_2344
0	1.0	0	Model 0	2_2354
1	0.8419609567531554	1	Model 0	2_2354
2	0.8156330762484459	2	Model 0	2_2354
3	0.7964671948725137	3	Model 0	2_2354
4	0.8245941723579125	4	Model 0	2_2354
5	0.8309826511049019	5	Model 0	2_2354
6	0.7992829460460015	6	Model 0	2_2354
7	0.7908879872071423	7	Model 0	2_2354
8	0.8006706250491337	8	Model 0	2_2354
9	0.826527868848724	9	Model 0	2_2354
0	1.0	0	Model 0	2_2356
1	0.9387668886847061	1	Model 0	2_2356
2	0.9071643239613468	2	Model 0	2_2356
3	0.9028399185721602	3	Model 0	2_2356
4	0.8882962868194725	4	Model 0	2_2356
5	0.8804675750739812	5	Model 0	2_2356
6	0.8690485112283269	6	Model 0	2_2356
7	0.865063758794503	7	Model 0	2_2356
8	0.8629559543400478	8	Model 0	2_2356
9	0.8562726694512515	9	Model 0	2_2356
0	1.0	0	Model 0	2_2357
1	0.9033830662633596	1	Model 0	2_2357
2	0.81927854714277	2	Model 0	2_2357
3	0.7774122786319259	3	Model 0	2_2357
4	0.7548665767865841	4	Model 0	2_2357
5	0.7517368246725951	5	Model 0	2_2357
6	0.7670235305823682	6	Model 0	2_2357
7	0.7763814247772064	7	Model 0	2_2357
8	0.7748646370879672	8	Model 0	2_2357
9	0.7721697552286474	9	Model 0	2_2357
0	1.0	0	Model 0	2_2359
1	0.9000420845127092	1	Model 0	2_2359
2	0.8531217957696968	2	Model 0	2_2359
3	0.829739552838697	3	Model 0	2_2359
4	0.798746252831632	4	Model 0	2_2359
5	0.7779279920960912	5	Model 0	2_2359
6	0.7736778974512045	6	Model 0	2_2359
7	0.7837085691568578	7	Model 0	2_2359
8	0.7679186407088241	8	Model 0	2_2359
9	0.7575079800256885	9	Model 0	2_2359
0	1.0	0	Model 0	2_2361
1	0.9391988655361928	1	Model 0	2_2361
2	0.9085731529071914	2	Model 0	2_2361
3	0.897439108548651	3	Model 0	2_2361
4	0.8833687259721188	4	Model 0	2_2361
5	0.8769328708245675	5	Model 0	2_2361
6	0.8756360572823795	6	Model 0	2_2361
7	0.868342603214807	7	Model 0	2_2361
8	0.8628488167465501	8	Model 0	2_2361
9	0.8607352032463738	9	Model 0	2_2361
0	1.0	0	Model 0	2_2373
1	0.9155799434491783	1	Model 0	2_2373
2	0.8741927335110182	2	Model 0	2_2373
3	0.8663299067985981	3	Model 0	2_2373
4	0.8473308002492469	4	Model 0	2_2373
5	0.8532002808990189	5	Model 0	2_2373
6	0.8404823998004608	6	Model 0	2_2373
7	0.8286220495724562	7	Model 0	2_2373
8	0.8004397710347978	8	Model 0	2_2373
9	0.7997416067170148	9	Model 0	2_2373
0	0.9999999999999998	0	Model 0	2_2374
1	0.9431909570679291	1	Model 0	2_2374
2	0.9204501216607818	2	Model 0	2_2374
3	0.9019650933339425	3	Model 0	2_2374
4	0.8860808980144554	4	Model 0	2_2374
5	0.8722973999366078	5	Model 0	2_2374
6	0.8569632108742298	6	Model 0	2_2374
7	0.8518893940818494	7	Model 0	2_2374
8	0.8462717391501111	8	Model 0	2_2374
9	0.8513889168748846	9	Model 0	2_2374
0	1.0	0	Model 0	2_2379
1	0.952190634164167	1	Model 0	2_2379
2	0.9278644978265941	2	Model 0	2_2379
3	0.9147344244372867	3	Model 0	2_2379
4	0.9119525815081627	4	Model 0	2_2379
5	0.9094448746375076	5	Model 0	2_2379
6	0.8923084367905011	6	Model 0	2_2379
7	0.8853142304497826	7	Model 0	2_2379
8	0.8803884680774652	8	Model 0	2_2379
9	0.8728282648697894	9	Model 0	2_2379
0	0.9999999999999998	0	Model 0	2_2385
1	0.8874629820645037	1	Model 0	2_2385
2	0.8349719073631396	2	Model 0	2_2385
3	0.8122819576425162	3	Model 0	2_2385
4	0.8090389252519937	4	Model 0	2_2385
5	0.7815314357483311	5	Model 0	2_2385
6	0.7745540550145827	6	Model 0	2_2385
7	0.7614916392038563	7	Model 0	2_2385
8	0.7419383395794976	8	Model 0	2_2385
9	0.7367248837788898	9	Model 0	2_2385
0	0.9999999999999999	0	Model 0	2_2386
1	0.9131337096346671	1	Model 0	2_2386
2	0.8721950819559725	2	Model 0	2_2386
3	0.8741814966763339	3	Model 0	2_2386
4	0.8672096095208692	4	Model 0	2_2386
5	0.8608108324644614	5	Model 0	2_2386
6	0.8491305679597201	6	Model 0	2_2386
7	0.8525279996186717	7	Model 0	2_2386
8	0.8448278659324915	8	Model 0	2_2386
9	0.8285432017767695	9	Model 0	2_2386
0	1.0	0	Model 0	2_2391
1	0.7432754735213435	1	Model 0	2_2391
2	0.7354202651596771	2	Model 0	2_2391
3	0.7519769724769761	3	Model 0	2_2391
4	0.7150380682062828	4	Model 0	2_2391
5	0.7143288265201364	5	Model 0	2_2391
6	0.719117769883595	6	Model 0	2_2391
7	0.688715367770853	7	Model 0	2_2391
8	0.7294331256203591	8	Model 0	2_2391
9	0.7124005650322423	9	Model 0	2_2391
0	1.0	0	Model 0	2_2394
1	0.9248059724736122	1	Model 0	2_2394
2	0.8951081075642501	2	Model 0	2_2394
3	0.867348358662113	3	Model 0	2_2394
4	0.8531283369413877	4	Model 0	2_2394
5	0.8445492562437416	5	Model 0	2_2394
6	0.831788625286899	6	Model 0	2_2394
7	0.8235467483791942	7	Model 0	2_2394
8	0.810563645058574	8	Model 0	2_2394
9	0.8096875238987905	9	Model 0	2_2394
0	1.0	0	Model 0	2_2395
1	0.9351834066279114	1	Model 0	2_2395
2	0.9121193268099534	2	Model 0	2_2395
3	0.8870081120509983	3	Model 0	2_2395
4	0.8913229262032563	4	Model 0	2_2395
5	0.8794402228030106	5	Model 0	2_2395
6	0.8794594232594298	6	Model 0	2_2395
7	0.8707216531729918	7	Model 0	2_2395
8	0.8675396790607953	8	Model 0	2_2395
9	0.8593835814777873	9	Model 0	2_2395
0	1.0	0	Model 0	2_2396
1	0.9366407034649876	1	Model 0	2_2396
2	0.9141071977205245	2	Model 0	2_2396
3	0.9129388580041053	3	Model 0	2_2396
4	0.9108783023940904	4	Model 0	2_2396
5	0.9034488459134914	5	Model 0	2_2396
6	0.8914649338662624	6	Model 0	2_2396
7	0.8912871970167032	7	Model 0	2_2396
8	0.88182536985611	8	Model 0	2_2396
9	0.8746673984702659	9	Model 0	2_2396
0	0.9999999999999997	0	Model 0	2_2405
1	0.9454949591368266	1	Model 0	2_2405
2	0.9287471635641447	2	Model 0	2_2405
3	0.9309057218592711	3	Model 0	2_2405
4	0.9320440429732668	4	Model 0	2_2405
5	0.9372965864145659	5	Model 0	2_2405
6	0.9355797742524977	6	Model 0	2_2405
7	0.9206524579625177	7	Model 0	2_2405
8	0.92414674854994	8	Model 0	2_2405
9	0.9254158933440685	9	Model 0	2_2405
0	1.0	0	Model 0	2_2407
1	0.9484551893739568	1	Model 0	2_2407
2	0.9258597288013132	2	Model 0	2_2407
3	0.914081799765049	3	Model 0	2_2407
4	0.9042334136905715	4	Model 0	2_2407
5	0.9005704818511917	5	Model 0	2_2407
6	0.8927205374780711	6	Model 0	2_2407
7	0.8919816841965227	7	Model 0	2_2407
8	0.8767998002670716	8	Model 0	2_2407
9	0.8762540352137276	9	Model 0	2_2407
0	1.0	0	Model 0	2_2408
1	0.895134467577883	1	Model 0	2_2408
2	0.8570213695398016	2	Model 0	2_2408
3	0.8452670448600185	3	Model 0	2_2408
4	0.8353976548562221	4	Model 0	2_2408
5	0.8160704517182419	5	Model 0	2_2408
6	0.8163925035789027	6	Model 0	2_2408
7	0.8131587212063269	7	Model 0	2_2408
8	0.7959280681261983	8	Model 0	2_2408
9	0.7925081502728937	9	Model 0	2_2408
0	1.0	0	Model 0	2_2410
1	0.9203525583797606	1	Model 0	2_2410
2	0.8644482169075527	2	Model 0	2_2410
3	0.8173594640651591	3	Model 0	2_2410
4	0.8050678707146112	4	Model 0	2_2410
5	0.7982941211068386	5	Model 0	2_2410
6	0.7898516163902122	6	Model 0	2_2410
7	0.7866484833517932	7	Model 0	2_2410
8	0.7856194655811701	8	Model 0	2_2410
9	0.7728451781938588	9	Model 0	2_2410
0	1.0	0	Model 0	2_2411
1	0.9552215560189319	1	Model 0	2_2411
2	0.9089705494861667	2	Model 0	2_2411
3	0.8832612688870223	3	Model 0	2_2411
4	0.8651527358964803	4	Model 0	2_2411
5	0.8494609027115759	5	Model 0	2_2411
6	0.83563177698623	6	Model 0	2_2411
7	0.8248024257893504	7	Model 0	2_2411
8	0.8042669387825403	8	Model 0	2_2411
9	0.7964901085635043	9	Model 0	2_2411
0	1.0	0	Model 0	2_2415
1	0.9317603027818844	1	Model 0	2_2415
2	0.8944875785256502	2	Model 0	2_2415
3	0.8695826658973161	3	Model 0	2_2415
4	0.8705489008292362	4	Model 0	2_2415
5	0.8680049927217655	5	Model 0	2_2415
6	0.8646045427238468	6	Model 0	2_2415
7	0.8635160435721735	7	Model 0	2_2415
8	0.8520165002423958	8	Model 0	2_2415
9	0.8425840334518608	9	Model 0	2_2415
0	1.0	0	Model 0	2_2418
1	0.9178970331973972	1	Model 0	2_2418
2	0.8677912515083598	2	Model 0	2_2418
3	0.8444190341019819	3	Model 0	2_2418
4	0.8231543840937176	4	Model 0	2_2418
5	0.8150357152292701	5	Model 0	2_2418
6	0.814341633952578	6	Model 0	2_2418
7	0.7952355684640373	7	Model 0	2_2418
8	0.7910781053918645	8	Model 0	2_2418
9	0.8088759793228847	9	Model 0	2_2418
0	1.0	0	Model 0	2_2423
1	0.9281947669285705	1	Model 0	2_2423
2	0.8932546096134886	2	Model 0	2_2423
3	0.8842657331064988	3	Model 0	2_2423
4	0.8786775798826348	4	Model 0	2_2423
5	0.879243092204612	5	Model 0	2_2423
6	0.8688945113461493	6	Model 0	2_2423
7	0.8679406718372196	7	Model 0	2_2423
8	0.8605644239990109	8	Model 0	2_2423
9	0.849618777026	9	Model 0	2_2423
0	0.9999999999999998	0	Model 0	2_2424
1	0.8513796804971754	1	Model 0	2_2424
2	0.813395941860527	2	Model 0	2_2424
3	0.7976810259881277	3	Model 0	2_2424
4	0.7871322547662997	4	Model 0	2_2424
5	0.7990569968124436	5	Model 0	2_2424
6	0.7967737482209739	6	Model 0	2_2424
7	0.822561376218901	7	Model 0	2_2424
8	0.8023832812256046	8	Model 0	2_2424
9	0.813825049604056	9	Model 0	2_2424
0	1.0	0	Model 0	2_2425
1	0.9593257278843127	1	Model 0	2_2425
2	0.933376484103717	2	Model 0	2_2425
3	0.9164970377915629	3	Model 0	2_2425
4	0.9140111757859769	4	Model 0	2_2425
5	0.9090331034431868	5	Model 0	2_2425
6	0.9026968054023556	6	Model 0	2_2425
7	0.8927294770317877	7	Model 0	2_2425
8	0.8896562469373974	8	Model 0	2_2425
9	0.8855428728474061	9	Model 0	2_2425
0	0.9999999999999999	0	Model 0	2_2433
1	0.9562041911556083	1	Model 0	2_2433
2	0.9263039276906242	2	Model 0	2_2433
3	0.9129175462226634	3	Model 0	2_2433
4	0.9055547482028496	4	Model 0	2_2433
5	0.8925164005657842	5	Model 0	2_2433
6	0.873593080624741	6	Model 0	2_2433
7	0.8658377449468873	7	Model 0	2_2433
8	0.8679525223552256	8	Model 0	2_2433
9	0.8647574897330135	9	Model 0	2_2433
0	1.0	0	Model 0	2_2434
1	0.9170021115431779	1	Model 0	2_2434
2	0.8717020136673607	2	Model 0	2_2434
3	0.8577171277835167	3	Model 0	2_2434
4	0.8343517550262194	4	Model 0	2_2434
5	0.8206588817739761	5	Model 0	2_2434
6	0.8141003336853697	6	Model 0	2_2434
7	0.8042464296722912	7	Model 0	2_2434
8	0.7881231250888411	8	Model 0	2_2434
9	0.7842837839588974	9	Model 0	2_2434
0	1.0	0	Model 0	2_2435
1	0.9375665502417023	1	Model 0	2_2435
2	0.8874793421771181	2	Model 0	2_2435
3	0.8701970440169664	3	Model 0	2_2435
4	0.8767763440660565	4	Model 0	2_2435
5	0.8765555769984172	5	Model 0	2_2435
6	0.8561295510556388	6	Model 0	2_2435
7	0.8222750176077743	7	Model 0	2_2435
8	0.790734314179338	8	Model 0	2_2435
9	0.7916374305303945	9	Model 0	2_2435
0	0.9999999999999999	0	Model 0	2_2436
1	0.9434110842844557	1	Model 0	2_2436
2	0.9132716555397067	2	Model 0	2_2436
3	0.8941487008983274	3	Model 0	2_2436
4	0.8723230222786481	4	Model 0	2_2436
5	0.8655785313777725	5	Model 0	2_2436
6	0.8455501973883084	6	Model 0	2_2436
7	0.8281135996285229	7	Model 0	2_2436
8	0.824212345028265	8	Model 0	2_2436
9	0.816648531471123	9	Model 0	2_2436
0	0.9999999999999998	0	Model 0	2_2442
1	0.8887303361915274	1	Model 0	2_2442
2	0.820939660535955	2	Model 0	2_2442
3	0.7894205994880463	3	Model 0	2_2442
4	0.7753238785581364	4	Model 0	2_2442
5	0.7845485721981937	5	Model 0	2_2442
6	0.7761785672419044	6	Model 0	2_2442
7	0.7749731509637482	7	Model 0	2_2442
8	0.7754945593907813	8	Model 0	2_2442
9	0.7800238789432692	9	Model 0	2_2442
0	1.0	0	Model 0	2_2453
1	0.8129550363568266	1	Model 0	2_2453
2	0.8016226856277204	2	Model 0	2_2453
3	0.8090837652669302	3	Model 0	2_2453
4	0.7862179122044536	4	Model 0	2_2453
5	0.7725579320638177	5	Model 0	2_2453
6	0.7858310326973572	6	Model 0	2_2453
7	0.7703168354434418	7	Model 0	2_2453
8	0.7564306074783035	8	Model 0	2_2453
9	0.7391503665105096	9	Model 0	2_2453
0	1.0	0	Model 0	2_2458
1	0.9339110812624023	1	Model 0	2_2458
2	0.8964788148536503	2	Model 0	2_2458
3	0.861588904358746	3	Model 0	2_2458
4	0.838486647013607	4	Model 0	2_2458
5	0.8216507906404606	5	Model 0	2_2458
6	0.807504668812458	6	Model 0	2_2458
7	0.8054484618767358	7	Model 0	2_2458
8	0.8070369535810952	8	Model 0	2_2458
9	0.8014239301241721	9	Model 0	2_2458
0	1.0	0	Model 0	2_2459
1	0.873510063405585	1	Model 0	2_2459
2	0.8781523229139079	2	Model 0	2_2459
3	0.862501420900744	3	Model 0	2_2459
4	0.8742942142292149	4	Model 0	2_2459
5	0.8523738328768884	5	Model 0	2_2459
6	0.8522630988945391	6	Model 0	2_2459
7	0.8448676545309387	7	Model 0	2_2459
8	0.8495440299253182	8	Model 0	2_2459
9	0.8491637196032362	9	Model 0	2_2459
0	1.0	0	Model 0	2_2467
1	0.9825676161741094	1	Model 0	2_2467
2	0.9744041747527438	2	Model 0	2_2467
3	0.9665246395795243	3	Model 0	2_2467
4	0.9646612043611782	4	Model 0	2_2467
5	0.9642134654877375	5	Model 0	2_2467
6	0.964788281476031	6	Model 0	2_2467
7	0.9628640919403185	7	Model 0	2_2467
8	0.9574113013087144	8	Model 0	2_2467
9	0.956451143917452	9	Model 0	2_2467
0	1.0	0	Model 0	2_2480
1	0.8808140851566124	1	Model 0	2_2480
2	0.8610493683267242	2	Model 0	2_2480
3	0.8692253501185851	3	Model 0	2_2480
4	0.8791812874960991	4	Model 0	2_2480
5	0.8619586849453085	5	Model 0	2_2480
6	0.8351071865839751	6	Model 0	2_2480
7	0.8343054324843127	7	Model 0	2_2480
8	0.8459940403247378	8	Model 0	2_2480
9	0.8449955532548413	9	Model 0	2_2480
0	1.0	0	Model 0	2_2490
1	0.9227090882917707	1	Model 0	2_2490
2	0.896989506630206	2	Model 0	2_2490
3	0.8935318559960057	3	Model 0	2_2490
4	0.8733678266944813	4	Model 0	2_2490
5	0.8673654532798658	5	Model 0	2_2490
6	0.8665673942449167	6	Model 0	2_2490
7	0.8660000081872864	7	Model 0	2_2490
8	0.8525732851890594	8	Model 0	2_2490
9	0.8540322503423213	9	Model 0	2_2490
0	1.0	0	Model 0	2_2492
1	0.9353697112858224	1	Model 0	2_2492
2	0.9185674882651481	2	Model 0	2_2492
3	0.9180153054468826	3	Model 0	2_2492
4	0.9174061621421973	4	Model 0	2_2492
5	0.9001115096877152	5	Model 0	2_2492
6	0.878964791384899	6	Model 0	2_2492
7	0.8881428912092783	7	Model 0	2_2492
8	0.8849994347659713	8	Model 0	2_2492
9	0.8793112776200219	9	Model 0	2_2492
0	1.0	0	Model 0	2_2498
1	0.9093676196286439	1	Model 0	2_2498
2	0.8919486585829733	2	Model 0	2_2498
3	0.873756505092175	3	Model 0	2_2498
4	0.8805961168906972	4	Model 0	2_2498
5	0.8503812161029015	5	Model 0	2_2498
6	0.8371223802329477	6	Model 0	2_2498
7	0.8301137076338431	7	Model 0	2_2498
8	0.8269485511292948	8	Model 0	2_2498
9	0.8233237208024008	9	Model 0	2_2498
0	1.0	0	Model 0	2_2502
1	0.9113403735735145	1	Model 0	2_2502
2	0.8743374051716999	2	Model 0	2_2502
3	0.8394410580254942	3	Model 0	2_2502
4	0.81957721193527	4	Model 0	2_2502
5	0.8143533528907039	5	Model 0	2_2502
6	0.8043652391616066	6	Model 0	2_2502
7	0.7877979125604706	7	Model 0	2_2502
8	0.7703969791085808	8	Model 0	2_2502
9	0.7519596100539634	9	Model 0	2_2502
0	1.0	0	Model 0	2_2505
1	0.8630234295369323	1	Model 0	2_2505
2	0.8056274886867633	2	Model 0	2_2505
3	0.7888586361444411	3	Model 0	2_2505
4	0.782290602021472	4	Model 0	2_2505
5	0.775663225560035	5	Model 0	2_2505
6	0.7872649407906953	6	Model 0	2_2505
7	0.7712023629302159	7	Model 0	2_2505
8	0.7545189026678162	8	Model 0	2_2505
9	0.7555208359506492	9	Model 0	2_2505
0	0.9999999999999998	0	Model 0	2_2509
1	0.901556711368539	1	Model 0	2_2509
2	0.8240367242204084	2	Model 0	2_2509
3	0.7925147722571273	3	Model 0	2_2509
4	0.7689422730457767	4	Model 0	2_2509
5	0.7480520952234576	5	Model 0	2_2509
6	0.754623496727194	6	Model 0	2_2509
7	0.7599810229685048	7	Model 0	2_2509
8	0.7694181391645057	8	Model 0	2_2509
9	0.795495614683545	9	Model 0	2_2509
0	1.0	0	Model 0	2_2511
1	0.949806533734118	1	Model 0	2_2511
2	0.9405511776640036	2	Model 0	2_2511
3	0.9446199810749807	3	Model 0	2_2511
4	0.9324716935248877	4	Model 0	2_2511
5	0.9320432836375389	5	Model 0	2_2511
6	0.9322515939414191	6	Model 0	2_2511
7	0.9313776807902028	7	Model 0	2_2511
8	0.9241509327198771	8	Model 0	2_2511
9	0.9166644469388587	9	Model 0	2_2511
0	1.0	0	Model 0	2_2520
1	0.9200169694481112	1	Model 0	2_2520
2	0.8913776327025827	2	Model 0	2_2520
3	0.88499544595894	3	Model 0	2_2520
4	0.8746629893368398	4	Model 0	2_2520
5	0.8684280431780438	5	Model 0	2_2520
6	0.8652714345266237	6	Model 0	2_2520
7	0.8607595317042848	7	Model 0	2_2520
8	0.8568027668405231	8	Model 0	2_2520
9	0.8603420199854376	9	Model 0	2_2520
0	1.0	0	Model 0	2_2523
1	0.9354557902664523	1	Model 0	2_2523
2	0.8804588952294641	2	Model 0	2_2523
3	0.8461022244267193	3	Model 0	2_2523
4	0.8205409079198038	4	Model 0	2_2523
5	0.8015034175096513	5	Model 0	2_2523
6	0.7989207236767946	6	Model 0	2_2523
7	0.8030197374045969	7	Model 0	2_2523
8	0.8010078249853709	8	Model 0	2_2523
9	0.7826193267099373	9	Model 0	2_2523
0	1.0	0	Model 0	2_2526
1	0.8948276919309661	1	Model 0	2_2526
2	0.8442867431058215	2	Model 0	2_2526
3	0.8356937317690362	3	Model 0	2_2526
4	0.8197220605200533	4	Model 0	2_2526
5	0.8181122200644748	5	Model 0	2_2526
6	0.8143870792869097	6	Model 0	2_2526
7	0.8224112914522328	7	Model 0	2_2526
8	0.7939423311478201	8	Model 0	2_2526
9	0.7679471524272143	9	Model 0	2_2526
0	0.9999999999999996	0	Model 0	2_2534
1	0.9277024490137298	1	Model 0	2_2534
2	0.8713702665732275	2	Model 0	2_2534
3	0.8192676565895682	3	Model 0	2_2534
4	0.7989994923708925	4	Model 0	2_2534
5	0.7872607879076268	5	Model 0	2_2534
6	0.7839574047230381	6	Model 0	2_2534
7	0.7791755131771266	7	Model 0	2_2534
8	0.76671583718024	8	Model 0	2_2534
