	Label	ROG	Name	Weight	Life Span	Model
44	True	0.9522757140004193	2_3211	9.514025324860372	13	Model 1
50	True	1.0916003440158826	2_3211	14.659964086099919	20	Model 1
59	True	0.30448087936229806	2_3211	4.772757809913039	16	Model 1
60	True	0.4536323145191882	2_3211	16.076699844066223	31	Model 1
98	True	0.7246284253563289	2_3211	34.79222222222222	45	Model 1
110	True	0.28595308574613126	2_3211	2.4265079365079365	29	Model 1
1	True	0.7683422287467633	2_3215	5.040560224089636	8	Model 1
26	True	0.5756585176960975	2_3215	7.814647791892419	135	Model 1
29	True	0.36094447870566687	2_3215	21.293370520338286	189	Model 1
30	True	0.3376025243733556	2_3215	22.533375823628717	188	Model 1
32	True	0.5422433796930283	2_3215	17.793206592912473	185	Model 1
33	True	0.35326058977989105	2_3215	25.951638655462183	186	Model 1
34	True	0.46554149375009407	2_3215	23.361023486317606	187	Model 1
35	True	0.42305315007985317	2_3215	10.501715506715506	180	Model 1
42	True	0.4697951966077762	2_3215	16.784825620626833	176	Model 1
43	True	0.6024614412780721	2_3215	12.953667704844175	182	Model 1
49	True	0.4521005129902915	2_3215	5.926817398287987	143	Model 1
10	True	1.1783405695709708	2_3218	13.399100777482284	82	Model 1
11	True	0.5907866299524821	2_3218	33.096453306541534	82	Model 1
20	True	0.8118428580037772	2_3218	11.57853340379751	34	Model 1
22	True	0.044650910105050526	2_3218	1.1768239405854064	32	Model 1
26	True	0.08792902410618887	2_3218	2.0959523809523803	25	Model 1
30	True	0.09351926160184602	2_3218	2.041666666666668	13	Model 1
32	True	0.10961070229979539	2_3218	3.291312576312576	24	Model 1
33	True	0.08360487000535725	2_3218	1.316126849848079	28	Model 1
65	True	0.5317579475670355	2_3218	15.215415257768198	158	Model 1
76	True	0.23791432848268754	2_3218	40.38032428355958	106	Model 1
80	True	0.1766599415337657	2_3218	26.163809523809523	103	Model 1
94	True	0.18247268169401554	2_3218	14.588991596638653	105	Model 1
0	True	3.4677719059382084	2_3221	24.459474251238955	87	Model 1
1	True	4.24662640093985	2_3221	23.9176686059039	103	Model 1
2	True	2.2100405033196333	2_3221	24.06595992243051	86	Model 1
3	True	0.4200575419686051	2_3221	1.35	69	Model 1
14	True	1.8355487553467185	2_3221	7.322619047619047	21	Model 1
15	True	0.7721072636504124	2_3221	1.785	3	Model 1
16	True	1.322388160913045	2_3221	1.6852380952380952	3	Model 1
20	True	6.572599739113993	2_3221	25.70632658191482	144	Model 1
35	True	4.106566295365546	2_3221	43.69071967248438	108	Model 1
37	True	2.0749909735966625	2_3221	8.526666666666667	19	Model 1
62	True	1.3865347135800685	2_3221	15.18031524031524	24	Model 1
4	True	4.419109001749009	2_3228	50.202034154165034	86	Model 1
11	True	0.22714585044599653	2_3228	6.173809523809524	26	Model 1
12	True	0.10582678763925588	2_3228	1.6777777777777776	25	Model 1
17	True	0.11305198512615743	2_3228	2.8866666666666667	19	Model 1
47	True	3.03255644332294	2_3228	88.67366959997183	133	Model 1
65	True	6.986724284465094	2_3228	19.66735347695125	60	Model 1
66	True	0.3260260943005823	2_3228	2.2666666666666666	4	Model 1
22	True	0.4883746405595356	2_3230	22.064098098205605	198	Model 1
25	True	0.3466230666666125	2_3230	37.83934621688014	195	Model 1
32	True	0.5444188763226544	2_3230	9.083821506088366	188	Model 1
37	True	0.31486684202607934	2_3230	4.783724895793861	144	Model 1
40	True	0.47536215252320024	2_3230	17.93478916508328	178	Model 1
43	True	0.2938468977699249	2_3230	19.123506069094297	189	Model 1
44	True	0.3807306591369866	2_3230	28.701372802662398	197	Model 1
57	True	0.3125974756963462	2_3230	30.56242757242757	194	Model 1
5	True	0.38359228478951213	2_3232	0.9521091917020416	4	Model 1
24	True	0.36004453611504383	2_3232	1.0499266671759224	3	Model 1
51	True	0.10797685934644685	2_3232	4.300220835106633	163	Model 1
53	True	0.029585866248407176	2_3232	9.154853952377172	187	Model 1
54	True	0.011456308355506989	2_3232	2.8076095410941146	179	Model 1
55	True	0.022340747721392665	2_3232	5.793358395989976	173	Model 1
57	True	0.021076461963099088	2_3232	5.509234360410827	128	Model 1
61	True	0.014510274191533513	2_3232	4.755714285714285	160	Model 1
63	True	0.016714775901687136	2_3232	4.099444444444442	143	Model 1
66	True	0.025630345064910857	2_3232	6.885714285714285	169	Model 1
68	True	0.01857324456174312	2_3232	3.0726237161531262	155	Model 1
76	True	0.011626221624599033	2_3232	4.076703296703297	163	Model 1
78	True	0.021676187091028594	2_3232	2.694285714285714	136	Model 1
79	True	0.011581444048680023	2_3232	1.5823249299719893	129	Model 1
80	True	0.009169356042952085	2_3232	1.6403663003663005	172	Model 1
81	True	0.016859653096168506	2_3232	1.680586080586079	116	Model 1
82	True	0.017705017142876832	2_3232	1.530532212885154	46	Model 1
85	True	0.0255500597273413	2_3232	2.5	168	Model 1
88	True	0.014653692741924134	2_3232	3.2	162	Model 1
94	True	0.01189822570242598	2_3232	3.8166666666666655	151	Model 1
99	True	0.031083978056622004	2_3232	11.008172448466567	146	Model 1
116	True	0.019378927432349785	2_3232	2.117484737484737	51	Model 1
128	True	0.028401912946025093	2_3232	4.408169934640524	106	Model 1
135	True	0.01897526583347749	2_3232	2.4277838827838814	103	Model 1
143	True	0.014775837534331737	2_3232	2.3190476190476197	124	Model 1
162	True	0.014199128082591264	2_3232	2.1571428571428566	65	Model 1
163	True	0.012052289867861495	2_3232	3.4488888888888907	89	Model 1
176	True	0.04802503356656489	2_3232	3.302380952380952	96	Model 1
3	True	0.8565751494486199	2_3239	4.053875807748842	6	Model 1
4	True	3.601808893328441	2_3239	45.82799613629505	86	Model 1
5	True	0.7830530477408338	2_3239	12.605946994182288	31	Model 1
13	True	0.5610532063125767	2_3239	5.173968253968254	8	Model 1
16	True	4.875312332163113	2_3239	41.43444565992077	54	Model 1
41	True	2.2061443427455214	2_3239	66.59800131629194	81	Model 1
26	True	1.2245335303075608	2_3248	4.765018238384017	109	Model 1
28	True	1.3109086429387313	2_3248	98.8603142872262	107	Model 1
35	True	0.20266757872044877	2_3248	0.6748428500059619	2	Model 1
58	True	0.8950510958436493	2_3248	20.650413340071246	25	Model 1
59	True	0.327179308544762	2_3248	1.4851499778907031	26	Model 1
80	True	0.09856888846459819	2_3248	2.5416666666666647	7	Model 1
83	True	0.07980886643484451	2_3248	4.333333333333334	10	Model 1
109	True	0.07702617816572407	2_3248	3.749999999999998	26	Model 1
111	True	0.2089773307414158	2_3248	28.765811965811967	41	Model 1
0	True	0.15035059089828778	2_3249	2.0978104575163394	64	Model 1
1	True	0.2559245134829482	2_3249	21.271349206349207	51	Model 1
2	True	0.1670557615614294	2_3249	10.637301587301586	47	Model 1
9	True	0.19250998341825817	2_3249	4.283333333333333	36	Model 1
24	True	0.6766220199283081	2_3249	10.107777777777777	27	Model 1
34	True	0.23940618398321722	2_3249	2.1533333333333333	9	Model 1
143	True	0.2521885794265078	2_3249	22.321956357030615	127	Model 1
144	True	0.20446961555170226	2_3249	31.592161172161163	128	Model 1
145	True	0.23504222820522927	2_3249	32.981876750700295	128	Model 1
147	True	0.26306831902665384	2_3249	8.474285714285717	124	Model 1
148	True	0.20092017231850517	2_3249	17.813076923076927	115	Model 1
155	True	0.20127537747317328	2_3249	1.6833333333333362	66	Model 1
4	True	0.1952262058935425	2_3255	11.32016640975917	168	Model 1
5	True	0.24238503992296567	2_3255	22.725677781854248	192	Model 1
16	True	0.22633841074182942	2_3255	7.327894706600588	188	Model 1
20	True	0.2736012989370308	2_3255	9.502309134304607	191	Model 1
22	True	0.2150586436745874	2_3255	13.367775198657549	196	Model 1
23	True	0.2834234602541505	2_3255	23.349595926948865	193	Model 1
34	True	0.23926356832024898	2_3255	20.856757523522226	192	Model 1
35	True	0.2508234011870448	2_3255	14.812876894347482	185	Model 1
36	True	0.1973768871267756	2_3255	18.821589542978995	195	Model 1
54	True	0.22248544731644712	2_3255	2.5157142857142856	112	Model 1
56	True	0.2189233929267844	2_3255	15.855879382055852	189	Model 1
64	True	0.1781523982122571	2_3255	2.0885897435897434	140	Model 1
3	True	0.5767894041192478	2_3256	1.4290335434046697	3	Model 1
21	True	0.3329189010397154	2_3256	12.752222222222223	20	Model 1
36	True	1.9834931157986564	2_3256	86.80913349763567	174	Model 1
37	True	3.737750693927838	2_3256	42.97058966305204	98	Model 1
38	True	2.8980610676709992	2_3256	11.654748323534085	18	Model 1
40	True	0.33120355261513834	2_3256	6.2073732718894	7	Model 1
42	True	0.5713019426823661	2_3256	1.6875067243119262	6	Model 1
51	True	0.2622070807397809	2_3256	2.466899864923414	5	Model 1
58	True	2.2520350598498426	2_3256	2.505546490397709	31	Model 1
60	True	0.2910103325676222	2_3256	3.7163461538461524	10	Model 1
79	True	0.27957717163528084	2_3256	2.4749999999999996	4	Model 1
0	True	1.56312972333373	2_3269	13.1	13	Model 1
6	True	0.5043954613349508	2_3269	3.066666666666667	5	Model 1
16	True	0.7052077571414291	2_3269	62.766666666666666	72	Model 1
19	True	4.25874767230152	2_3269	31.24690936697088	163	Model 1
39	True	0.8821318436193826	2_3269	18.21111111111111	53	Model 1
42	True	1.5503056707800715	2_3269	28.13809523809524	33	Model 1
58	True	0.5339508990108137	2_3269	3.041152576796141	5	Model 1
61	True	4.072087568439345	2_3269	15.757914562914564	27	Model 1
62	True	0.2404962208177894	2_3269	1.197972972972973	3	Model 1
69	True	0.014967371952904172	2_3274	2.224420677361855	171	Model 1
70	True	0.04204273051444809	2_3274	3.81681569388466	180	Model 1
71	True	0.04117742926678076	2_3274	9.822281385281382	180	Model 1
72	True	0.05509140637744065	2_3274	11.11055538579068	161	Model 1
77	True	0.05043290706438562	2_3274	7.895773230600816	173	Model 1
80	True	0.03966098574238004	2_3274	11.06209734709734	168	Model 1
89	True	0.026694111018321323	2_3274	2.748888888888888	141	Model 1
90	True	0.04367446198272569	2_3274	1.1294165294165293	90	Model 1
91	True	0.028870346978028726	2_3274	1.9555677655677646	73	Model 1
93	True	0.03788560226030887	2_3274	10.845333326803916	165	Model 1
106	True	0.024832916542873177	2_3274	4.022380952380956	153	Model 1
108	True	0.04838378779709096	2_3274	9.164572649572651	142	Model 1
110	True	0.04806460683486885	2_3274	5.2314068025731295	158	Model 1
111	True	0.029377480282165386	2_3274	6.643308358308362	162	Model 1
112	True	0.02688896370086853	2_3274	1.2392357265660432	139	Model 1
115	True	0.03393502796264956	2_3274	2.8765303661855386	140	Model 1
117	True	0.02079003416790393	2_3274	2.016221033868093	124	Model 1
123	True	0.025311208105893913	2_3274	5.1079365079365076	128	Model 1
136	True	0.023151906306108767	2_3274	3.2042799031034344	117	Model 1
143	True	0.04671264684329497	2_3274	6.231925133689838	172	Model 1
154	True	0.0388797239653477	2_3274	7.245860805860808	119	Model 1
189	True	0.016241751926954724	2_3274	2.735476190476189	76	Model 1
196	True	0.06052649410991524	2_3274	0.8897546897546897	80	Model 1
227	True	0.021506660880006863	2_3274	3.412903762903764	129	Model 1
103	True	0.2750652098899008	2_3286	1.205627259285874	3	Model 1
116	True	0.3876296968187519	2_3286	23.65835164835166	184	Model 1
118	True	0.40732787829116057	2_3286	18.70952380952381	179	Model 1
119	True	0.16234637081567782	2_3286	8.313333333333336	159	Model 1
120	True	0.32667524531253384	2_3286	43.504360410831	181	Model 1
126	True	0.27254410399251944	2_3286	14.396202686202678	164	Model 1
127	True	0.21141716390724621	2_3286	20.03666666666666	158	Model 1
129	True	0.2418658695429641	2_3286	26.066666666666684	149	Model 1
132	True	0.2789968727616028	2_3286	21.660781440781435	158	Model 1
8	True	1.581060165521439	2_3291	15.769680299758534	21	Model 1
27	True	0.23106498263250091	2_3291	2.1333333333333333	4	Model 1
36	True	0.6535017402314072	2_3291	1.3513736263736262	2	Model 1
38	True	2.338506160579812	2_3291	17.133333333333333	23	Model 1
41	True	4.796430699875849	2_3291	57.05741441564971	150	Model 1
45	True	2.293012824983369	2_3291	8.1041953162525	85	Model 1
47	True	0.6881579718684241	2_3291	7.480145709662798	63	Model 1
53	True	0.7298220164137442	2_3291	21.84079365079365	44	Model 1
58	True	1.521773811120499	2_3291	22.843333333333334	23	Model 1
78	True	0.2269399157802686	2_3291	1.9833333333333336	12	Model 1
0	True	0.14313475398404424	2_3293	11.237365967365966	183	Model 1
1	True	0.12807721871388877	2_3293	23.576460206460204	195	Model 1
2	True	0.1352256889532967	2_3293	23.422649376767023	183	Model 1
3	True	0.11439080768760948	2_3293	9.475036923860452	196	Model 1
4	True	0.13188917604281455	2_3293	18.046739926739924	194	Model 1
5	True	0.2255967501959261	2_3293	17.93338145514616	185	Model 1
8	True	0.12115144018912699	2_3293	17.254104784104783	191	Model 1
10	True	0.11650326937773801	2_3293	17.272883293177408	187	Model 1
17	True	0.24031679629236039	2_3293	11.776444274679568	182	Model 1
21	True	0.09881905850170845	2_3293	8.73055258467023	169	Model 1
22	True	0.21415261033645336	2_3293	6.219820408349819	154	Model 1
28	True	0.2081748482966191	2_3293	3.466666666666667	149	Model 1
0	True	0.3005596795765353	2_3296	11.21169934640523	187	Model 1
1	True	0.4783178962067664	2_3296	13.777107663578251	190	Model 1
2	True	0.8909293783381773	2_3296	17.593300294476762	188	Model 1
3	True	0.50580133062889	2_3296	20.939414057536226	191	Model 1
4	True	0.5373198953838253	2_3296	15.080806219923867	191	Model 1
6	True	0.5248380920920415	2_3296	13.601948436179203	193	Model 1
7	True	0.6968994517413746	2_3296	11.563711269123033	192	Model 1
8	True	0.3953110777768776	2_3296	27.933638583638583	193	Model 1
9	True	0.5200480217550568	2_3296	17.818279106514396	193	Model 1
13	True	0.9226712386648701	2_3296	5.3082017524958705	191	Model 1
16	True	0.6043067239501956	2_3296	6.09047619047619	170	Model 1
19	True	0.516275724530726	2_3296	8.57111111111111	170	Model 1
34	True	0.15873451728784221	2_3301	1.7743589743589745	9	Model 1
104	True	0.21972251609963298	2_3301	21.10948923625395	170	Model 1
105	True	0.17984853838707357	2_3301	24.966980682715974	172	Model 1
106	True	0.1836650372861275	2_3301	20.4118976043114	159	Model 1
109	True	0.17871160029981595	2_3301	9.90301515477986	169	Model 1
113	True	0.16820620407198142	2_3301	10.890909090909084	154	Model 1
114	True	0.20559835952085312	2_3301	6.074584802171003	161	Model 1
115	True	0.21398049026907134	2_3301	13.243705346940637	154	Model 1
116	True	0.1786770461105369	2_3301	4.537759952465834	145	Model 1
119	True	0.33504542127129583	2_3301	1.3492895992895995	143	Model 1
121	True	0.23227059726878457	2_3301	27.39989654489655	165	Model 1
147	True	0.20132265077415626	2_3301	1.7111111111111112	98	Model 1
1	True	0.8562449346339382	2_3306	4.458333333333333	168	Model 1
4	True	0.8691075496862439	2_3306	16.22860410830999	195	Model 1
8	True	1.3172280242602186	2_3306	25.25734827264239	190	Model 1
12	True	0.8228578619414464	2_3306	6.2976190476190474	192	Model 1
13	True	1.2047949038037107	2_3306	9.548638224520577	178	Model 1
14	True	0.7223582562179923	2_3306	14.811190476190475	197	Model 1
20	True	1.5004486100833714	2_3306	11.392857142857142	195	Model 1
24	True	1.0976178779856243	2_3306	15.419761904761906	196	Model 1
29	True	0.9807914657870429	2_3306	20.177460317460316	175	Model 1
31	True	0.705625682995384	2_3306	19.94457875457875	194	Model 1
32	True	1.1999059655676318	2_3306	33.097076061193704	193	Model 1
37	True	0.7003666450719381	2_3306	8.620738705738706	185	Model 1
1	True	0.1921528607641519	2_3309	11.011238957121309	34	Model 1
14	True	0.2057211859028836	2_3309	14.196015944839473	30	Model 1
65	True	0.1642831230897516	2_3309	14.91880619380619	159	Model 1
66	True	0.11710261659621807	2_3309	2.9683771209633267	135	Model 1
67	True	0.17243354780810827	2_3309	11.68614701856081	148	Model 1
73	True	0.11836858719842264	2_3309	14.241659419012358	162	Model 1
75	True	0.16696939484875561	2_3309	22.901086389382534	155	Model 1
79	True	0.10230941766610448	2_3309	15.41238095238095	162	Model 1
88	True	0.15852226573727912	2_3309	10.003127555186378	147	Model 1
93	True	0.11355801505030473	2_3309	24.02976291682174	160	Model 1
109	True	0.09385359039445328	2_3309	6.489978815567052	140	Model 1
111	True	0.16946281047220751	2_3309	15.680252100840338	162	Model 1
116	True	0.09266669073984361	2_3309	1.573333333333333	44	Model 1
15	True	2.3178826234770717	2_3313	11.785579975579974	13	Model 1
16	True	3.701451467289763	2_3313	65.17322611269371	122	Model 1
19	True	2.20638699979334	2_3313	21.894615449909566	98	Model 1
20	True	3.887723239859914	2_3313	28.819137466307275	110	Model 1
28	True	1.0823733088022296	2_3313	8.307692307692307	8	Model 1
39	True	4.83426112499208	2_3313	46.55923842178525	176	Model 1
0	True	3.6334921953403128	2_3314	16.977988353013785	56	Model 1
3	True	4.3592380545185625	2_3314	21.545121354956116	159	Model 1
8	True	4.426925238914428	2_3314	5.531854533701189	24	Model 1
19	True	1.3540622536213216	2_3314	24.678550121278313	132	Model 1
45	True	0.4999527131640772	2_3314	24.062450980392157	116	Model 1
48	True	0.2966018907952633	2_3314	4.145116452175275	98	Model 1
49	True	0.2692696494207258	2_3314	4.681035631035631	99	Model 1
50	True	0.12190907979042503	2_3314	4.174666666666666	102	Model 1
60	True	0.093804827560674	2_3314	2.505760905760905	84	Model 1
70	True	0.08753131943078994	2_3314	3.2452380952380953	72	Model 1
148	True	1.1039943960794734	2_3314	10.250008956795183	29	Model 1
167	True	0.08511865121214036	2_3314	2.0434640522875815	17	Model 1
17	True	1.3178207787201566	2_3317	2.5526666666666666	6	Model 1
55	True	6.357873577228069	2_3317	12.054055381712175	22	Model 1
60	True	1.8201766670543642	2_3317	4.969696969696969	8	Model 1
86	True	0.5365804969089907	2_3317	8.769047619047623	156	Model 1
87	True	0.600316696819326	2_3317	5.5884920634920565	158	Model 1
88	True	0.7997033585091339	2_3317	14.842936507936509	151	Model 1
89	True	0.7118793563903323	2_3317	29.327460317460314	156	Model 1
90	True	0.5840588567691222	2_3317	18.03904761904762	141	Model 1
91	True	0.6650978204984473	2_3317	26.5813025210084	154	Model 1
92	True	1.0702236117773927	2_3317	9.672142857142855	153	Model 1
93	True	0.5152489020038855	2_3317	2.1347619047619046	153	Model 1
96	True	1.2668482802815209	2_3317	8.518864468864466	128	Model 1
97	True	0.8933090545530986	2_3317	11.804920634920634	144	Model 1
112	True	0.5214447988373506	2_3317	1.9666666666666672	99	Model 1
29	True	0.13197617323586344	2_3325	4.156103896103895	180	Model 1
31	True	0.21118223756983154	2_3325	8.72704575715888	183	Model 1
33	True	0.15616579320123553	2_3325	10.275609945609943	170	Model 1
